"","dispersal","density","environment","speciationRate","fission","id","dispersalGlobal"
"1050",3.11586391367018,0.195515338797122,0.747147288871929,0.757090203464031,3,1050,FALSE
"1051",1.53377091605216,0.718336399877444,0.0617427418474108,1.0870626087999,1,1051,FALSE
"1052",1.43763795867562,0.77619370771572,0.707500918535516,0.660840407013893,1,1052,FALSE
"1053",1.45595549978316,0.558806854765862,0.81200871989131,2.70467606035527,1,1053,FALSE
"1054",2.80568131525069,0.458572190022096,0.862900668289512,0.76339190476574,2,1054,FALSE
"1055",2.54262083955109,0.199761278694496,0.034133821260184,0.965226108906791,1,1055,FALSE
"1056",4.01467791385949,0.174360935809091,0.373089376138523,2.01471735490486,1,1056,FALSE
"1057",1.32204224728048,0.436124052619562,0.0839366079308093,0.509336619754322,2,1057,FALSE
"1058",2.71436345763505,0.246738200308755,0.0608016508631408,2.13759181415662,3,1058,FALSE
"1059",3.15245464909822,0.29811670910567,0.588598106522113,4.77441710024141,2,1059,FALSE
"1060",0,0.103405942674726,0.188937045168132,3.19820829841774,2,1060,TRUE
"1061",4.1506264321506,0.153678636066616,0.94884926546365,4.37230890046339,1,1061,FALSE
"1062",0,0.72037774627097,0.272486719535664,3.02858358982485,2,1062,TRUE
"1063",1.75507121440023,0.443553387187421,0.287246003979817,2.76302050077356,2,1063,FALSE
"1064",2.30037761107087,0.136577759636566,0.91589164850302,1.73354767973069,3,1064,FALSE
"1065",3.0829251781106,0.187492913100868,0.183303480269387,3.32433062675409,1,1065,FALSE
"1066",1.85106431599706,0.718674291623756,0.274640890071169,4.07836945238523,2,1066,FALSE
"1067",1.24664219282568,0.492504532914609,0.4918837712612,2.89706202503294,3,1067,FALSE
"1068",3.47161855828017,0.908613949315622,0.80241521820426,3.06576223904267,3,1068,FALSE
"1069",4.30029531661421,0.572887431364506,0.840670154429972,3.28155539021827,3,1069,FALSE
"1070",2.3635761346668,0.783063200768083,0.876026025507599,4.32541841769125,2,1070,FALSE
"1071",2.44192234706134,0.763519267551601,0.803185257827863,2.38620825507678,2,1071,FALSE
"1072",2.19136496819556,0.703220771625638,0.969348887680098,2.09779730602168,1,1072,FALSE
"1073",4.74822318181396,0.197665535146371,0.464051515096799,3.91356570646167,1,1073,FALSE
"1074",4.243248953484,0.221628728089854,0.157038397854194,3.09899329056498,2,1074,FALSE
"1075",3.06669878028333,0.749872935237363,0.842367254197598,3.86768777959514,2,1075,FALSE
"1076",2.98750249575824,0.374454333679751,0.347477971808985,4.93041243613698,3,1076,FALSE
"1077",0,0.501856791786849,0.57203834853135,4.90178120858036,2,1077,TRUE
"1078",4.90530594903976,0.944037679117173,0.668636828660965,1.90197966026608,1,1078,FALSE
"1079",3.52457888703793,0.359366819029674,0.469363060547039,3.96187090256717,3,1079,FALSE
"1080",1.09546306170523,0.80035079177469,0.171522399410605,2.74991444486659,2,1080,FALSE
"1081",2.69914348330349,0.868182737380266,0.517281296895817,4.95741336257197,3,1081,FALSE
"1082",0,0.562108965590596,0.56221409374848,3.03966532810591,1,1082,TRUE
"1083",4.37698603514582,0.597632413962856,0.872859277296811,4.10236517630983,1,1083,FALSE
"1084",0,0.695198773872107,0.360814164625481,1.65974726551212,3,1084,TRUE
"1085",3.80770586431026,0.215187374735251,0.212420048192143,4.80683793080971,3,1085,FALSE
"1086",1.43922421336174,0.200166838476434,0.168145721312612,1.7639369716635,2,1086,FALSE
"1087",0,0.102420539129525,0.154046133859083,3.56493808166124,3,1087,TRUE
"1088",3.30935718026012,0.380957884015515,0.702098937472329,3.59586831962224,1,1088,FALSE
"1089",4.03495348524302,0.633586758980528,0.378178252372891,2.93715014914051,1,1089,FALSE
"1090",3.34559623152018,0.336851184722036,0.679452730109915,2.07902693387587,3,1090,FALSE
"1091",3.94375377893448,0.224221840268001,0.456209493800998,3.45539217803162,3,1091,FALSE
"1092",2.66080226190388,0.826292278710753,0.663857678882778,1.61103267001454,2,1092,FALSE
"1093",3.58158055413514,0.964702210854739,0.716930391034111,4.6965856810566,2,1093,FALSE
"1094",3.05242242477834,0.205885413568467,0.272720376029611,1.95238170784432,3,1094,FALSE
"1095",2.44298681989312,0.707051960751414,0.654562672134489,3.69177203881554,3,1095,FALSE
"1096",4.57335199415684,0.116669101174921,0.404669867362827,3.71018951188307,2,1096,FALSE
"1097",2.91988362744451,0.00310318847186863,0.962489757686853,4.09243612573482,3,1097,FALSE
"1098",3.60381253901869,0.282368090702221,0.809608249226585,3.32974329206627,1,1098,FALSE
"1099",4.2410486927256,0.153260407038033,0.386823047883809,0.585950341192074,1,1099,FALSE
"1100",1.56617533322424,0.531040063127875,0.0302260264288634,2.7023796410067,3,1100,FALSE
"1101",4.47855703160167,0.10642172396183,0.971727061085403,2.23189219471533,2,1101,FALSE
"1102",1.8253051424399,0.462126197991893,0.201044009299949,3.01960960577708,3,1102,FALSE
"1103",0,0.154661905020475,0.919808029429987,3.41083442082163,1,1103,TRUE
"1104",1.05519820004702,0.283326339907944,0.79375091008842,1.2234129953431,3,1104,FALSE
"1105",1.83947716187686,0.0496722862590104,0.798732951981947,2.21140489238314,3,1105,FALSE
"1106",3.90939948614687,0.299716314766556,0.959954089717939,3.80269111820962,3,1106,FALSE
"1107",4.09807684551924,0.698860778007656,0.621371542103589,3.28400145587511,2,1107,FALSE
"1108",2.48669939208776,0.228720621438697,0.942746696528047,3.99890831147786,1,1108,FALSE
"1109",3.23830247949809,0.646893698023632,0.582262716256082,4.32647203654051,3,1109,FALSE
"1110",3.53603995591402,0.774328758241609,0.939979679416865,1.12615814583842,1,1110,FALSE
"1111",4.48923408333212,0.664692461490631,0.0318938391283154,4.00658131937962,2,1111,FALSE
"1112",3.36168820410967,0.463247999083251,0.16144020925276,1.38459280447569,3,1112,FALSE
"1113",1.21856519021094,0.86937085329555,0.0652271807193756,2.8306403751485,1,1113,FALSE
"1114",2.02878008317202,0.777583897812292,0.830688737798482,2.28812522639055,1,1114,FALSE
"1115",0,0.485899541061372,0.214584853034467,4.03119761741254,3,1115,TRUE
"1116",2.84247416257858,0.203016862971708,0.492944853147492,3.57212420157157,1,1116,FALSE
"1117",3.81145714968443,0.924854790559039,0.533379074418917,2.86822018015664,1,1117,FALSE
"1118",4.31994741596282,0.888774516293779,0.861392064485699,1.43682604539208,2,1118,FALSE
"1119",1.35215281881392,0.129668065579608,0.896048130234703,4.65471360192169,2,1119,FALSE
"1120",2.31070030294359,0.383586062584072,0.549398727249354,1.49450328212697,2,1120,FALSE
"1121",4.98803325276822,0.246543393237516,0.16939086234197,1.09905834018718,2,1121,FALSE
"1122",3.48251022491604,0.576304845279083,0.199852962046862,2.14031625015195,2,1122,FALSE
"1123",1.78865348827094,0.218306163325906,0.620615355670452,4.92702398472466,1,1123,FALSE
"1124",3.0793090024963,0.545357164693996,0.694320351816714,1.05461446789559,1,1124,FALSE
"1125",3.69055414199829,0.352754439227283,0.0150902301538736,0.773517764522694,3,1125,FALSE
"1126",0,0.569245360558853,0.473438770044595,3.57291846023872,3,1126,TRUE
"1127",1.16798570565879,0.183019544230774,0.992913252906874,1.66713326238096,3,1127,FALSE
"1128",1.34622719790787,0.102268013404682,0.331709637539461,4.32442729745526,2,1128,FALSE
"1129",0,0.739935886114836,0.422875696094707,3.54765580641106,3,1129,TRUE
"1130",1.61601323354989,0.212114793714136,0.189542077714577,1.16802574170288,1,1130,FALSE
"1131",4.06409613136202,0.449031442869455,0.0292090326547623,4.90364823141135,3,1131,FALSE
"1132",4.44992019981146,0.410423358669505,0.790956060169265,2.93243230693042,1,1132,FALSE
"1133",0,0.866704407613724,0.851513801841065,2.27362749376334,2,1133,TRUE
"1134",1.83553861733526,0.133541823364794,0.776759181404486,0.750737979193218,3,1134,FALSE
"1135",0,0.063499870011583,0.890992286615074,3.69658309931401,3,1135,TRUE
"1136",0,0.75711437035352,0.343425566330552,3.52029863442294,3,1136,TRUE
"1137",1.95481657702476,0.0628364102449268,0.780264203203842,1.73541403515264,3,1137,FALSE
"1138",4.17001491505653,0.158744985470548,0.894175985362381,4.77416164602619,2,1138,FALSE
"1139",1.17106547020376,0.248516072751954,0.825362287694588,4.48362004652154,2,1139,FALSE
"1140",3.70616979524493,0.317895075771958,0.591388062108308,1.40141007164493,1,1140,FALSE
"1141",1.55190322175622,0.191229863557965,0.414910875959322,0.856486033066176,3,1141,FALSE
"1142",1.96223092172295,0.816795442253351,0.872521979734302,0.51573599956464,1,1142,FALSE
"1143",0,0.0641318936832249,0.906868013553321,3.68622577015776,2,1143,TRUE
"1144",1.02670947276056,0.630800343351439,0.586294161621481,2.67207731865346,1,1144,FALSE
"1145",4.49254714231938,0.652648609830067,0.407500372035429,4.65826209948864,3,1145,FALSE
"1146",4.18103576637805,0.412991957971826,0.286057319259271,4.32028953114059,3,1146,FALSE
"1147",3.71786788571626,0.748532560886815,0.0288323571439832,4.30694370460697,2,1147,FALSE
"1148",1.01329773757607,0.822797322645783,0.221349082421511,3.45298170298338,3,1148,FALSE
"1149",2.42218634672463,0.906317624263465,0.971263574901968,4.23927508736961,1,1149,FALSE
"1150",4.1534054139629,0.660161108942702,0.288818932836875,1.4348761056317,1,1150,FALSE
"1151",0,0.695682439487427,0.883340648608282,3.15916818357073,1,1151,TRUE
"1152",3.15472047869116,0.72097963700071,0.759686801349744,4.97593740210868,1,1152,FALSE
"1153",4.43279835581779,0.666907937731594,0.76863841037266,1.27658270963002,2,1153,FALSE
"1154",0,0.803627025103197,0.0479169087484479,2.30673551151995,1,1154,TRUE
"1155",1.63056130614132,0.903909670421854,0.101843909127638,4.61679947108496,1,1155,FALSE
"1156",0,0.276027291547507,0.949364165076986,1.68307973153424,3,1156,TRUE
"1157",3.9021920338273,0.348587814951316,0.82241576211527,1.48582661466207,3,1157,FALSE
"1158",4.13956776447594,0.192895513493568,0.248724804958329,2.8992348437896,1,1158,FALSE
"1159",1.70023085456342,0.550783560844138,0.445990558713675,4.13389454851858,3,1159,FALSE
"1160",4.96234866511077,0.962405932601541,0.346732918638736,4.73655191343278,1,1160,FALSE
"1161",0,0.613842624472454,0.878925400553271,1.5330864218995,3,1161,TRUE
"1162",0,0.977524093817919,0.525246414123103,1.84229544911068,2,1162,TRUE
"1163",4.58244945667684,0.991171718109399,0.975217193830758,2.53707504807971,2,1163,FALSE
"1164",0,0.170476878294721,0.789646350312978,1.95754306903109,1,1164,TRUE
"1165",2.32367708627135,0.666426308918744,0.306924011092633,1.60752712655813,1,1165,FALSE
"1166",4.37066418584436,0.620243958430365,0.833600572310388,1.31465967465192,2,1166,FALSE
"1167",0,0.216083840001374,0.701756969792768,0.68958000629209,2,1167,TRUE
"1168",2.7126253535971,0.867621177108958,0.27514849929139,1.17004907445516,3,1168,FALSE
"1169",1.05483009852469,0.679795840056613,0.914046841440722,3.21878192806616,2,1169,FALSE
"1170",1.8665696522221,0.534676841692999,0.254379904828966,0.986239325371571,2,1170,FALSE
"1171",0,0.125892819371074,0.865265576401725,4.33037330955267,1,1171,TRUE
"1172",3.21805316582322,0.802317978115752,0.0876012078952044,3.63461406622082,1,1172,FALSE
"1173",3.49356474913657,0.132397977635264,0.520243589999154,3.47725213854574,3,1173,FALSE
"1174",0,0.0306814655195922,0.0023340682964772,1.72100518736988,3,1174,TRUE
"1175",3.65924997068942,0.886988603742793,0.284656644333154,3.36435618100222,2,1175,FALSE
"1176",2.45664899330586,0.27293604821898,0.50788224581629,3.98478950792924,1,1176,FALSE
"1177",4.55228466540575,0.120423182146624,0.735414237715304,1.60173559922259,2,1177,FALSE
"1178",2.94577392749488,0.646447578677908,0.126974748214707,4.52261740947142,2,1178,FALSE
"1179",1.68061037641019,0.0586079943459481,0.752376707969233,4.79280986450613,1,1179,FALSE
"1180",0,0.482065056916326,0.205272529507056,2.12354012345895,3,1180,TRUE
"1181",4.67659924458712,0.319095213431865,0.203739120392129,1.45904776465613,3,1181,FALSE
"1182",2.34013087674975,0.192795138340443,0.0486168062780052,1.37060560833197,1,1182,FALSE
"1183",1.67342928890139,0.263469261582941,0.0582038233987987,4.49987138959114,1,1183,FALSE
"1184",1.87446994520724,0.580693982774392,0.574576233280823,1.38912690069992,1,1184,FALSE
"1185",1.20411294698715,0.622954771621153,0.711938080377877,4.77223462448455,1,1185,FALSE
"1186",0,0.108046735404059,0.860840149223804,3.79090384789743,2,1186,TRUE
"1187",4.94521970953792,0.405228009447455,0.491489965235814,4.27136817085557,2,1187,FALSE
"1188",3.51494748331606,0.811733514769003,0.838186779525131,1.45717753469944,2,1188,FALSE
"1189",4.17150097060949,0.995932938996702,0.226275228196755,0.749689193558879,1,1189,FALSE
"1190",0,0.194340190850198,0.640117597999051,3.20120355580002,3,1190,TRUE
"1191",4.10963955149055,0.908799973316491,0.501409723423421,2.6718463836005,1,1191,FALSE
"1192",4.92322618048638,0.69897849066183,0.249898985726759,4.76103757217061,2,1192,FALSE
"1193",3.94420266058296,0.0230253455229104,0.842968955636024,2.67099150805734,2,1193,FALSE
"1194",3.11264272220433,0.364446393679827,0.431303299497813,2.36927348515019,3,1194,FALSE
"1195",2.66934667248279,0.625276030506939,0.612428290769458,4.57971902110148,3,1195,FALSE
"1196",3.90002154838294,0.814471599645913,0.0617073928005993,4.67601508041844,3,1196,FALSE
"1197",0,0.340419754385948,0.42089650221169,1.66234318807255,3,1197,TRUE
"1198",3.66199991945177,0.451035335892811,0.0036298637278378,4.58045473007951,3,1198,FALSE
"1199",0,0.78098226734437,0.23943237029016,3.33901947829872,1,1199,TRUE
"1200",3.72857091017067,0.950811200542375,0.779739914694801,1.2670459614601,2,1200,FALSE
"1201",0,0.154778538038954,0.521027134498581,2.70823230280075,2,1201,TRUE
"1202",3.5613060593605,0.920326937455684,0.507066699210554,3.2521390276961,2,1202,FALSE
"1203",1.50605529174209,0.301537624327466,0.403012903407216,2.73608515015803,1,1203,FALSE
"1204",4.62665979471058,0.86055457778275,0.86674322001636,2.17447863903362,2,1204,FALSE
"1205",0,0.528137291548774,0.513883545296267,3.1554506366374,1,1205,TRUE
"1206",2.04058101214468,0.702488326467574,0.829500379040837,1.36238810990471,2,1206,FALSE
"1207",3.80198959354311,0.658966303104535,0.793514464981854,2.96837882371619,2,1207,FALSE
"1208",4.89938439335674,0.624030064092949,0.184675430646166,3.94975739077199,1,1208,FALSE
"1209",1.03814164549112,0.0489808465354145,0.849618765991181,4.10419140441809,3,1209,FALSE
"1210",0,0.0645494973286986,0.135301498230547,3.80804298224393,3,1210,TRUE
"1211",2.74981277063489,0.347298594890162,0.0795557601377368,1.87081811320968,2,1211,FALSE
"1212",2.34702592808753,0.377539883833379,0.807661869563162,1.27464379312005,1,1212,FALSE
"1213",1.29364280868322,0.0206685066223145,0.707386135822162,4.88882998214103,3,1213,FALSE
"1214",0,0.266343242954463,0.0123098227195442,1.12909076106735,1,1214,TRUE
"1215",2.45990051981062,0.705630900338292,0.35240130033344,4.5065084277885,1,1215,FALSE
"1216",0,0.644105319632217,0.748751188162714,2.82189036812633,2,1216,TRUE
"1217",1.21611292008311,0.252922534942627,0.729693055385724,2.76840517157689,2,1217,FALSE
"1218",1.55836720112711,0.745792432688177,0.02485630963929,0.789013466448523,1,1218,FALSE
"1219",4.51636182144284,0.916286713210866,0.015640732832253,1.2307881701272,1,1219,FALSE
"1220",0,0.473858039127663,0.0476148542948067,2.93082423042506,2,1220,TRUE
"1221",2.56504222564399,0.881369028007612,0.994830172974616,2.70087627647445,2,1221,FALSE
"1222",2.91957726981491,0.742430593352765,0.623082618927583,3.51555641344748,1,1222,FALSE
"1223",2.69124644156545,0.217192417010665,0.483417636714876,2.81592920573894,3,1223,FALSE
"1224",0,0.870406020898372,0.283604164142162,4.66580464306753,3,1224,TRUE
"1225",4.7286516148597,0.637647657189518,0.417385251959786,3.60081663168967,2,1225,FALSE
"1226",1.50618519634008,0.430029305396602,0.556878303410485,2.39923040079884,3,1226,FALSE
"1227",1.7742807995528,0.879044333705679,0.607055185595527,2.64540044183377,2,1227,FALSE
"1228",0,0.285214975243434,0.631954386131838,2.71224061900284,2,1228,TRUE
"1229",1.24393846374005,0.678167157806456,0.185968084027991,0.963539633317851,1,1229,FALSE
"1230",4.35783605091274,0.932013923535123,0.161151596810669,1.66391014924739,3,1230,FALSE
"1231",2.07135219778866,0.133439701516181,0.51101244892925,4.77162558177952,1,1231,FALSE
"1232",2.28823200426996,0.811137474374846,0.297946063103154,3.89165734359995,1,1232,FALSE
"1233",2.0278711495921,0.0241612188983709,0.667700426420197,1.65096281096339,1,1233,FALSE
"1234",1.2225509788841,0.0895983024965972,0.574681728612632,1.66796299954876,3,1234,FALSE
"1235",3.54785783961415,0.596849917666987,0.36900694295764,1.27626834949479,1,1235,FALSE
"1236",0,0.500254213111475,0.62529302155599,3.91164618148468,2,1236,TRUE
"1237",2.50433614943177,0.236093885963783,0.821126860100776,0.608985401573591,3,1237,FALSE
"1238",2.04441962391138,0.940916057443246,0.563293524086475,4.349458276527,2,1238,FALSE
"1239",1.31637537293136,0.915099567733705,0.320045322645456,0.83467235637363,3,1239,FALSE
"1240",2.13550056517124,0.202830106951296,0.272635244531557,3.5791004501516,2,1240,FALSE
"1241",2.70805823616683,0.20593182859011,0.719423581380397,1.05485290370416,2,1241,FALSE
"1242",1.19548979401588,0.182838561944664,0.164127790601924,0.7959776786156,2,1242,FALSE
"1243",3.89837968721986,0.742301678285003,0.394678011070937,2.50460518756881,3,1243,FALSE
"1244",4.63759628962725,0.363556288648397,0.710388305597007,4.98063699377235,1,1244,FALSE
"1245",1.35827198252082,0.825445090187714,0.0371563129592687,4.67222233209759,1,1245,FALSE
"1246",2.30943042226136,0.945430018706247,0.441767379874364,0.807109932531603,1,1246,FALSE
"1247",4.36632234789431,0.787023759214208,0.6226056010928,2.43037762213498,1,1247,FALSE
"1248",3.75982568319887,0.251677547581494,0.400808138540015,3.90662927716039,3,1248,FALSE
"1249",4.04152574390173,0.0456991363316774,0.546527354512364,3.33285598410293,1,1249,FALSE
"1250",4.67305637057871,0.430466066347435,0.430707964347675,1.92292782792356,3,1250,FALSE
"1251",4.73302011657506,0.0703699397854507,0.772963124793023,2.6401472967118,2,1251,FALSE
"1252",0,0.301946353865787,0.0116878610569984,2.44436627149116,1,1252,TRUE
"1253",2.48603667598218,0.311077184975147,0.946794531540945,4.8535258177435,2,1253,FALSE
"1254",2.61391657404602,0.237716795410961,0.607612194959074,4.48205144249368,3,1254,FALSE
"1255",3.65483805537224,0.851346892537549,0.514367962954566,3.02330566151068,3,1255,FALSE
"1256",4.37569705676287,0.675195657648146,0.000288918148726225,0.884087764890864,3,1256,FALSE
"1257",1.76511624734849,0.892944474704564,0.890791584271938,3.67966632428579,2,1257,FALSE
"1258",1.17747008148581,0.444391943281516,0.078235472086817,3.89723380701616,1,1258,FALSE
"1259",2.59496858157218,0.968405338237062,0.515339498175308,3.00580255349632,3,1259,FALSE
"1260",4.51970447879285,0.912488328525797,0.305510023608804,2.64528846903704,3,1260,FALSE
"1261",1.58388298656791,0.176355960313231,0.304292976856232,1.18568518583197,1,1261,FALSE
"1262",3.85528344195336,0.0711894722189754,0.625097049865872,4.5982847805135,3,1262,FALSE
"1263",4.43567974120378,0.256811433006078,0.316635994473472,2.95275636645965,3,1263,FALSE
"1264",1.50572052877396,0.921913562342525,0.896585952723399,1.07774070242886,1,1264,FALSE
"1265",1.29508871026337,0.490262118866667,0.834316996391863,1.98901192389894,2,1265,FALSE
"1266",1.03265354502946,0.185563156381249,0.106790873222053,2.98087091778871,2,1266,FALSE
"1267",3.92247807700187,0.893763545434922,0.515281506814063,4.60606213158462,2,1267,FALSE
"1268",1.2560253739357,0.292595334816724,0.947524120332673,4.85915241332259,2,1268,FALSE
"1269",1.98839787021279,0.0278241720516235,0.77841849764809,1.51292673882563,3,1269,FALSE
"1270",2.99483751971275,0.289723231224343,0.100806410890073,0.50998122477904,3,1270,FALSE
"1271",1.58933167066425,0.110696678515524,0.544572277693078,2.93918757291976,1,1271,FALSE
"1272",2.9192444877699,0.78434839239344,0.324869703967124,4.1093218238093,1,1272,FALSE
"1273",4.71192393731326,0.959860915085301,0.173000929644331,3.89384343510028,1,1273,FALSE
"1274",0,0.965483481064439,0.421893858583644,0.770888641243801,3,1274,TRUE
"1275",3.17035576235503,0.783471942180768,0.548091614618897,3.31591125018895,3,1275,FALSE
"1276",4.82405506074429,0.191136481240392,0.769913493422791,0.763347174739465,2,1276,FALSE
"1277",3.52219996787608,0.0163567618001252,0.180719939060509,1.84658995491918,3,1277,FALSE
"1278",3.23848173767328,0.743799371644855,0.80424596555531,2.45234566205181,1,1278,FALSE
"1279",3.30844574328512,0.85838954593055,0.0216856035403907,2.08704493462574,1,1279,FALSE
"1280",1.32793910242617,0.733810487436131,0.611913627479225,4.72760309290607,1,1280,FALSE
"1281",3.97194433026016,0.650215127039701,0.185569268884137,4.45127163140569,2,1281,FALSE
"1282",1.52427733689547,0.386478896951303,0.389196653850377,1.92038279818371,1,1282,FALSE
"1283",4.7195310248062,0.242281227139756,0.0701911693904549,1.93727972276974,2,1283,FALSE
"1284",4.18386412039399,0.0639463611878455,0.840251139132306,0.614195498288609,3,1284,FALSE
"1285",3.09891637228429,0.497730887262151,0.114784167613834,3.55408505827654,1,1285,FALSE
"1286",2.28596441913396,0.195579277118668,0.429927034070715,4.90328283386771,3,1286,FALSE
"1287",4.55576069094241,0.737581038614735,0.23385906778276,4.26860759523697,1,1287,FALSE
"1288",4.68958769924939,0.723180095199496,0.372250757412985,4.1961907587247,2,1288,FALSE
"1289",1.03781169001013,0.637792173074558,0.78615341684781,3.36114669789094,1,1289,FALSE
"1290",1.63546299468726,0.51829059002921,0.962262585526332,1.70106833509635,1,1290,FALSE
"1291",0,0.786887930706143,0.338621152332053,0.733894168632105,2,1291,TRUE
"1292",3.7057306971401,0.880134174134582,0.855927551630884,3.00348082394339,3,1292,FALSE
"1293",3.65518794581294,0.937847489956766,0.320079569239169,4.0743176152464,2,1293,FALSE
"1294",4.44277162570506,0.209271529922262,0.662535869982094,4.91710472211707,2,1294,FALSE
"1295",3.28708835318685,0.651773334713653,0.131648969138041,4.76497994584497,1,1295,FALSE
"1296",1.83384344540536,0.506520353956148,0.832813593558967,3.00200060079806,3,1296,FALSE
"1297",3.2022766051814,0.0693520191125572,0.440721109742299,3.39791071845684,2,1297,FALSE
"1298",3.54636429063976,0.90178467752412,0.825268694432452,4.74217631609645,1,1298,FALSE
"1299",2.29444321524352,0.524551146198064,0.83056665956974,3.18942999828141,3,1299,FALSE
"1300",0,0.0292731442023069,0.189002334605902,2.26035084621981,3,1300,TRUE
"1301",2.06646906677634,0.00875666574575007,0.781889119883999,3.67909404460806,3,1301,FALSE
"1302",4.73071466293186,0.182748697465286,0.878150430507958,2.0169395263074,1,1302,FALSE
"1303",4.45353389997035,0.404131640447304,0.774870990542695,1.01483806362376,2,1303,FALSE
"1304",3.79842328932136,0.4104983441066,0.826185822719708,2.56522535032127,2,1304,FALSE
"1305",2.70385950338095,0.212126198690385,0.675079178763554,2.43516577174887,2,1305,FALSE
"1306",3.55856205895543,0.624393435195088,0.980602478142828,3.75358260259964,1,1306,FALSE
"1307",4.525176435709,0.177356485975906,0.116904386784881,1.9222618364729,3,1307,FALSE
"1308",3.56719294469804,0.37218485889025,0.832910079043359,0.698411139659584,3,1308,FALSE
"1309",2.39760304056108,0.269189245300367,0.604222418973222,4.85846068523824,1,1309,FALSE
"1310",1.56238575652242,0.860221418086439,0.820301426341757,4.15758634149097,1,1310,FALSE
"1311",1.62166075222194,0.999940398149192,0.271389925852418,4.64106459880713,3,1311,FALSE
"1312",3.6006100634113,0.690911303972825,0.0826718807220459,2.87277652195189,2,1312,FALSE
"1313",0,0.158728163223714,0.426483699819073,4.11470215592999,2,1313,TRUE
"1314",4.8502747444436,0.953362537780777,0.826813228661194,2.0701079958817,3,1314,FALSE
"1315",2.84308623708785,0.180966876680031,0.878844598541036,1.90247933589853,3,1315,FALSE
"1316",2.53256593365222,0.079208237119019,0.533505065366626,4.27283365861513,3,1316,FALSE
"1317",4.55300513282418,0.351571906590834,0.531900476431474,3.68728087889031,2,1317,FALSE
"1318",4.51608536578715,0.724307805998251,0.396760700503364,1.73882382374723,3,1318,FALSE
"1319",1.43589557986706,0.350490163313225,0.65249819913879,0.739248895086348,2,1319,FALSE
"1320",1.85690050851554,0.310390646569431,0.768400447443128,4.52573076053523,2,1320,FALSE
"1321",3.5591907100752,0.999660465866327,0.676161161856726,4.2519939779304,1,1321,FALSE
"1322",1.10434295702726,0.584757289849222,0.872664111666381,4.9172256331658,1,1322,FALSE
"1323",2.50446039065719,0.489600287517533,0.702841556863859,3.72342576703522,2,1323,FALSE
"1324",1.8828255077824,0.0656329300254583,0.745767904212698,2.69128197920509,3,1324,FALSE
"1325",4.89860989805311,0.440445574000478,0.141510775778443,3.60804895160254,3,1325,FALSE
"1326",1.11543693579733,0.147041338728741,0.288160181837156,1.70993565523531,2,1326,FALSE
"1327",4.61804304923862,0.319767260923982,0.649583988357335,2.47163539682515,3,1327,FALSE
"1328",1.98608835134655,0.886737168533728,0.677208979381248,2.63435726659372,2,1328,FALSE
"1329",3.84942967072129,0.869874187977985,0.79910922027193,4.25480868702289,3,1329,FALSE
"1330",1.87933759205043,0.929394125705585,0.486411059973761,1.9821081525879,1,1330,FALSE
"1331",2.22443494107574,0.416045879479498,0.165916571160778,4.78953636041842,3,1331,FALSE
"1332",2.50646364782006,0.316286125453189,0.300520884804428,0.985318016959354,2,1332,FALSE
"1333",4.34927796013653,0.680829235119745,0.302097634179518,0.721385993878357,2,1333,FALSE
"1334",1.40193565469235,0.496779921930283,0.38793282979168,2.15289284847677,3,1334,FALSE
"1335",4.0590382264927,0.543348575709388,0.0199904839973897,3.20794757117983,2,1335,FALSE
"1336",4.76527463179082,0.0306552948895842,0.908186325803399,1.99285401543602,3,1336,FALSE
"1337",1.29593612719327,0.0592117281630635,0.608465444063768,3.73289640713483,1,1337,FALSE
"1338",0,0.530572473304346,0.645706946961582,4.62746067671105,3,1338,TRUE
"1339",4.53031048364937,0.208607241977006,0.448802299564704,1.11477363016456,3,1339,FALSE
"1340",2.06315681058913,0.364185578655452,0.373934470349923,0.561917462386191,3,1340,FALSE
"1341",4.21711676381528,0.500458338065073,0.12938057212159,4.28946358186658,3,1341,FALSE
"1342",0,0.956950295716524,0.647276090225205,4.6280020858394,1,1342,TRUE
"1343",2.70242708083242,0.885532814776525,0.322027532849461,4.75525465514511,1,1343,FALSE
"1344",4.72436988353729,0.699939091457054,0.657276992918923,4.57221863535233,1,1344,FALSE
"1345",4.95844258274883,0.622363090980798,0.0763280815444887,4.69815693795681,3,1345,FALSE
"1346",3.8203595476225,0.943175431340933,0.319125551730394,2.48831374861766,1,1346,FALSE
"1347",0,0.551953504793346,0.812812919495627,3.4317018550355,1,1347,TRUE
"1348",3.7385267438367,0.608173868851736,0.236376475775614,3.98879851982929,1,1348,FALSE
"1349",2.21460208296776,0.210362676996738,0.221759007079527,4.80630508484319,3,1349,FALSE
"1350",1.27159958798438,0.75734921824187,0.551413458772004,3.30674062145408,2,1350,FALSE
"1351",4.29643852543086,0.822799782268703,0.702045511920005,3.45621434529312,3,1351,FALSE
"1352",0,0.786861174507067,0.255870417691767,3.20370099204592,2,1352,TRUE
"1353",3.63535867910832,0.82818494620733,0.395573675632477,2.28418088087346,2,1353,FALSE
"1354",0,0.0184490871615708,0.743768519954756,4.03408099105582,3,1354,TRUE
"1355",2.72224475443363,0.373802872840315,0.669064734596759,2.34619109006599,1,1355,FALSE
"1356",4.68596005160362,0.806570817250758,0.347259979927912,4.33861214411445,2,1356,FALSE
"1357",0,0.780068112304434,0.260182043770328,3.97278700082097,3,1357,TRUE
