"model","simID","lac","mu","K","gam","laa","totaltime"
"ve",594,1.17586734401993,0.136993613472022,148.135643273126,0.00391473580263555,0.7403514822945,10
"ve",595,2.43292856682092,1.24606185241987,95.9177044196986,0.00139845015374012,0.107009563129395,10
"ve",596,3.27056295075454,1.92942574352254,126.81949331658,0.00367355875333305,1.22367760667112,10
"ve",597,2.53042138903402,0.667537314700056,113.156189026777,0.00167332892608829,1.09718074800912,10
"ve",598,2.35780529933982,0.692605599635583,128.159019430168,0.000988885535532609,0.773645281442441,10
"ve",599,3.88553082803264,1.83935200757766,80.7357424288057,0.000356550152553245,0.0338064904790372,10
"ve",600,3.96288231899962,1.02745854841727,80.1569336489774,0.0017280818357598,0.850158549263142,10
"ve",601,2.79096515313722,2.12746715727996,140.509196554776,0.0011964229867328,0.629434189293534,10
"ve",602,2.71005141269416,1.5753543356007,148.428931983653,0.00274963712731842,1.1668015482137,10
"ve",603,1.52035614359193,0.688217633098364,77.9788752412423,0.000314365230500698,0.180134256952442,10
"ve",604,2.47962691960856,1.09774899737437,110.901681713294,0.000535623251646757,0.593625750741921,10
"ve",605,2.42526074801572,1.76403521897944,103.285867865197,0.00103664448789787,0.261467803618871,10
"ve",606,2.71761213801801,0.824070540158986,118.732950848062,0.00140067434513476,0.957068657269701,10
"ve",607,3.88034846703522,1.67222013643624,136.073148834985,0.00466441561232787,0.0843363226158544,10
"ve",608,3.84976062807254,0.0186011765407631,121.624060084578,0.00247699287922587,0.822868701070547,10
"ve",609,3.75513820745982,0.240426104319608,73.5034427605569,0.00417105333746877,1.0506095783785,10
"ve",610,1.76492843078449,0.723855439669173,137.030593927484,0.00236033743084408,0.671361416461878,10
"ve",611,3.23663056897931,2.04881149017969,121.121219675988,0.00422132073929533,0.925306204590015,10
"ve",612,3.79890634678304,2.21222141816616,140.623404255603,0.00217039742944762,1.19323531491682,10
"ve",613,2.48413568153046,1.23192433570737,82.6608707290143,0.00193679905394092,0.486827148240991,10
"ve",614,2.93498104368336,0.0751897834937787,83.9234882569872,0.00278602599545848,1.17045048228465,10
"ve",615,2.80898393853568,1.54233946180153,121.999336318113,0.00246287446503993,0.0850857754703611,10
"ve",616,3.66327299783006,1.39493215948406,105.499409732874,0.00157291001887061,0.973242925596423,10
"ve",617,2.47062821313739,0.280909236793686,68.2807322638109,0.000105804973235354,0.655889880959876,10
"ve",618,1.89817341510206,1.69592225930307,103.249884590041,0.00302114978395402,1.27879420272075,10
"ve",619,2.8128184909001,0.0389280607231427,52.8563453350216,0.00229441067231819,0.981247942778282,10
"ve",620,1.39487970410846,0.656467500926345,135.802340912633,0.00485338123987895,0.194100482971407,10
"ve",621,3.89371014619246,1.07966532418167,145.52062602248,0.00158021470471285,1.07850467716344,10
"ve",622,3.22738472907804,1.41594732165677,127.493528532796,0.000435171739500947,0.927077110041864,10
"ve",623,2.78197989054024,0.577992350952723,129.249316272326,0.00245709550250322,0.966540663619526,10
"ve",624,3.98584319464862,2.37040084272879,128.002071247902,0.000857897098106332,1.31445040251128,10
"ve",625,2.7469808103051,0.888768924793601,44.5749534782954,0.00294722247496247,0.69370509206783,10
"ve",626,2.68203175184317,0.921573422629898,126.627236411441,0.00026754607220646,0.149930543499067,10
"ve",627,2.30251281848177,1.63478596838405,60.9191282535903,0.004782856614911,0.83693916304037,10
"ve",628,1.77540859603323,0.965121978241089,115.159313108306,0.00291531221582554,0.2868458381854,10
"ve",629,3.77703261305578,0.702363245062483,97.3695866204798,0.000334413950494491,1.01490105176345,10
"ve",630,3.44890223676339,1.51351168752888,77.7995252399705,0.00126670753268991,1.31861721735913,10
"ve",631,2.23642991343513,1.49816877946719,95.4374828212894,0.00205625317203812,1.32175713626202,10
"ve",632,2.54325049603358,0.12187490127387,24.2843730375171,0.000582879237714224,1.23368908592965,10
"ve",633,3.61766472761519,2.38663410553921,101.351354129147,0.0028532617370598,1.35214100964367,10
"ve",634,3.9695967535954,0.688361984216887,66.0523281502537,0.00486778637983371,0.57128669670783,10
"ve",635,3.89544293214567,1.41252537357996,61.0592188336886,0.00051676033383701,0.476591962273233,10
"ve",636,2.90926395589486,1.33226724687966,132.133637126535,0.00101193723683245,0.948214769479819,10
"ve",637,2.4783543413505,0.138142189984466,69.6966921491548,0.00409876623696182,0.388933629496023,10
"ve",638,1.53279517986812,0.587856173392665,57.273535465356,0.00137582805622369,0.629904818837531,10
"ve",639,3.5722325486131,2.15195435681161,99.4357558852062,0.0016579435082851,0.302526422543451,10
"ve",640,2.27458159509115,0.741879431509785,114.056587475352,0.00183137676711194,0.70382209145464,10
"ve",641,3.63502501323819,1.70672073546879,114.826855508145,0.00229127055385616,0.351923353853635,10
"ve",642,3.47447969182394,0.966295247017173,140.462531284429,0.00487622811277397,0.863198411883786,10
"ve",643,3.93645885051228,0.569854608681868,136.990628687199,0.000345352784660645,0.0362182710086927,10
"ve",644,2.9036290475633,0.639849698995706,111.786570060067,0.00176061922437511,1.01041057321709,10
"ve",645,3.07456982810982,2.09128659866161,77.8273112489842,0.000834476356115192,1.12000484182499,10
"ve",646,3.37655001808889,0.797993456955301,81.8806274281815,0.00142203146179672,0.651078156195581,10
"ve",647,3.45998104312457,2.14964161955426,130.632022297941,0.000492265481990762,1.3747147412505,10
"ve",648,2.2953306757845,1.38917763135408,82.0714870723896,0.0020197078130208,1.26542312919628,10
"ve",649,1.7316273606848,0.00835894055063836,146.517768271733,0.00243475891344715,1.31036299117841,10
"ve",650,2.26331843016669,0.433502286759438,68.8099749200046,0.00173748256932013,0.944442154490389,10
"ve",651,3.36087072384544,0.851481674732221,98.2163044065237,0.000896824295097031,0.0374932999256998,10
"ve",652,3.95488917618059,0.00547242317299824,94.8668363783509,0.000636714617395774,0.565632479963824,10
"ve",653,2.56983525329269,0.333462227402069,86.2494457489811,0.00092893602848053,0.916394501924515,10
"ve",654,2.7187662422657,1.08970647523887,35.1895652175881,0.000275794346653856,1.07651347189676,10
"ve",655,2.4501794448588,1.17245602144604,98.6758466158062,0.00369865909919608,0.760530663770624,10
"ve",656,3.42984690750018,0.365285729514738,78.9714198443107,0.00105084532310721,0.320524443523027,10
"ve",657,2.0423313928768,0.955588976396131,54.9663665518165,0.00123182666900102,0.480720620951615,10
"ve",658,1.52547895465977,0.793286179189477,99.8562728567049,0.00171600140128285,0.676993901375681,10
"ve",659,3.3758897560183,1.16857202238927,59.9602104723454,0.00410717046493664,1.47419525741134,10
"ve",660,2.16512943920679,0.123519630799536,122.985566232819,0.00123282433827408,1.08706554374658,10
"ve",661,3.73366609751247,1.91480592722399,47.3705536662601,0.00286435444608796,0.428151405067183,10
"ve",662,3.96350547089241,0.260241858924017,133.689115406014,0.00356625888173003,1.13202223624103,10
"ve",663,3.26586376177147,1.98972109076192,142.732472545467,0.00138364432877861,0.797528828610666,10
"ve",664,3.04684918397106,1.72459327695554,137.165302829817,0.00240371479950845,1.41154698317405,10
"ve",665,3.65110211609863,1.57024244612264,104.014024203643,0.0016800091794692,0.737074608332478,10
"ve",666,3.10047772503458,1.15027187839628,42.434377851896,0.00140095147846732,1.08852380770259,10
"ve",667,2.01211911905557,0.382801170523628,54.6284113777801,0.00171482639173046,0.521334655350074,10
"ve",668,2.70072582596913,0.0197008700264152,92.6717608561739,0.00263725386345759,0.0810555762145668,10
"ve",669,3.49798199441284,1.32895930145862,75.0637456052937,0.000150409494922496,0.204233002848923,10
"ve",670,2.97594712954015,0.770348655283661,36.4174028648995,0.00116591314000543,1.42344295419753,10
"ve",671,3.85039864177816,0.728048080147477,123.77367721172,0.00450851601725444,0.867060626274906,10
"ve",672,3.98452977696434,1.75835388966529,116.880812156014,0.000255727760633454,0.0627329363487661,10
"ve",673,1.85756199620664,0.506006633374002,77.1209699241444,0.00385954455011524,0.00998420419637114,10
"ve",674,3.78263093577698,2.50728529508603,123.921697337646,0.00490740313585848,0.380392737686634,10
"ve",675,2.66262471792288,1.13275621527436,147.233518762514,0.00029015421916265,0.672470581135713,10
"ve",676,3.90209584357217,1.13144402248114,53.3441332937218,0.0024871509703109,1.0127946138382,10
"ve",677,3.31019659759477,1.19775822143634,79.970492948778,0.00260947176425252,1.04690857697278,10
"ve",678,3.02728207595646,1.00004145171565,46.8250807723962,0.000280902945296839,0.98365198331885,10
"ve",679,3.35934175224975,0.395496538763214,41.0404694941826,0.000176033154502511,0.00344961835071445,10
"ve",680,1.50674332305789,0.680232578867814,128.21378586581,0.00092834121871274,0.414996978943236,10
"ve",681,3.73658554581925,2.01760066101702,140.919181508943,0.00435491985499393,0.847020853310823,10
"ve",682,1.0040904392954,0.080333429547376,116.828686995432,0.00130048775330652,0.0524215829791501,10
"ve",683,1.44928754493594,0.0884035523699596,59.9183592339978,0.000663684177468531,0.375667937099934,10
"ve",684,2.45671764784493,0.984265541286603,113.043081052601,0.000851921030855738,0.71145046048332,10
"ve",685,3.0797329582274,0.434767001146311,141.248249458149,0.00211842577296775,0.59169776213821,10
"ve",686,3.93601497914642,0.590636568936286,130.196428208146,0.000599886816577055,1.13186556659639,10
"ve",687,2.57729356363416,1.60917986049424,128.838458510581,0.00370773311948869,0.502040974446572,10
"ve",688,3.40503648668528,0.101473176175868,102.50811353093,0.0012085090958979,0.392435550573282,10
"ve",689,3.07382023520768,1.34766001233191,148.159600987565,0.0029683758915402,1.30556238640565,10
"ve",690,3.03628045902587,0.845163037478854,30.9730948600918,0.00456647178754211,1.38709693215787,10
"ve",691,3.97642988781445,0.7779976853278,37.5140903075226,0.00391303025195375,0.519904548302293,10
"ve",692,2.65446255961433,0.648287624931242,96.9014001474716,0.00151829882808961,1.13763878471218,10
"ve",693,3.79205342079513,2.20277649531311,54.4211176410317,0.00441201470983215,1.0496427048929,10
"ve",694,3.13609948009253,0.0997579313509166,79.1047832136974,0.000570618170406669,1.17232623975724,10
"ve",695,2.26928694103844,1.68471047409351,106.871398743242,0.00266880683742929,0.783624898991548,10
"ve",696,3.55867063906044,1.31005323521511,83.4590050717816,0.0019884057711577,1.30380252830219,10
"ve",697,2.64453254896216,1.31160762759973,95.7946286234073,0.00490186603665352,0.659722688491456,10
"ve",698,2.13108723983169,0.986242631530622,128.075297975447,0.00411669869986363,0.453497575130314,10
"ve",699,3.32508470513858,0.0856959044314222,122.407063432038,0.0022676501550246,0.339352262788452,10
"ve",700,1.2072106061969,0.346975387879484,125.863375263289,0.00397162873828784,1.38425931811798,10
"ve",701,3.61541506322101,0.382849507347937,47.3783569643274,0.00149724731631577,0.0283018966438249,10
"ve",702,3.90159114543349,0.621029570239223,34.9222292145714,0.000743631721357815,0.609158321865834,10
"ve",703,2.58298796741292,0.545758251949982,60.0897662807256,0.00398106006542221,0.732355852494948,10
"ve",704,1.31873189355247,0.394313158256514,72.24942821078,0.00482485201789532,0.31160669575911,10
"ve",705,3.52269330341369,0.456081139331404,136.485494358931,0.00183917842512019,1.34696766373236,10
"ve",706,3.46869393927045,2.38972553755336,148.582989058923,0.0020570911320392,0.571088467491791,10
"ve",707,3.19111114414409,1.81613900274783,127.947131013498,0.00370381440848578,0.560712613980286,10
"ve",708,1.21106987958774,0.253090274060098,117.271169261076,0.000806503878766671,1.27403239847627,10
"ve",709,2.9904282852076,1.278441809138,105.230943795759,0.000504779679863714,1.34218092472292,10
"ve",710,3.93739006738178,1.95598555866438,145.891977921128,0.00248021163102239,1.02424631780013,10
"ve",711,1.37155663594604,0.657808453864604,115.233985676896,0.000543112778989598,0.493610659148544,10
"ve",712,3.3320250173565,0.563035772186401,111.407578794751,0.00345251232024748,1.19899830536451,10
"ve",713,3.14663738198578,1.28189944756578,99.3574091466144,0.00267055479653645,1.07757164840586,10
"ve",714,1.78472716361284,1.15576739339756,138.072357722558,0.00157261779753026,0.122974554193206,10
"ve",715,2.78427721164189,0.42851251474591,119.802894257009,0.00109407331992406,0.291193668963388,10
"ve",716,1.80754817882553,1.37283934400389,69.1386972088367,0.00365439278960694,0.513016359647736,10
"ve",717,2.03552953712642,0.325829859327525,95.7275170274079,0.00334212495624088,0.817474692128599,10
"ve",718,1.64466888434254,0.207979089721991,122.576798021328,0.0016777452287497,0.310498995124362,10
"ve",719,2.77224159287289,0.018814671166148,67.4034744757228,0.00338906407817267,0.971861500642262,10
"ve",720,2.61978678265586,1.42472390919633,96.8334707105532,0.00198449534401298,0.243324265466072,10
"ve",721,3.42942063254304,0.918989240200375,142.870086447801,0.00481201232634485,0.865772662684321,10
"ve",722,1.03195942984894,0.192308496491075,43.6079547507688,0.00476703829278704,0.558387430734001,10
"ve",723,3.02496866858564,0.454330146881053,109.85673218267,0.00162648959949147,0.451333303819411,10
"ve",724,3.64054466201924,0.255480846568174,45.9311595815234,0.00189310644231737,0.734405633294955,10
"ve",725,2.22426629741676,0.699744938248699,103.644535208587,0.00161127587123774,0.662024076562375,10
"ve",726,2.6419125511311,0.77904102077519,122.407093457878,0.00142352347124834,0.070878439117223,10
"ve",727,2.75863217748702,0.986773165266099,82.0653331675567,0.00229148019559216,0.701481064315885,10
"ve",728,3.43274876358919,0.429596442397241,104.110437992495,0.00157175280461088,0.517983935424127,10
"ve",729,3.31294332141988,1.5413408618741,64.4016733160242,0.00134554003344383,0.96815987303853,10
"ve",730,3.0588988843374,1.13675892815792,89.4683843990788,0.000700604580435902,0.833778498927131,10
"ve",731,3.74237698339857,1.97742422333236,44.6198672917672,0.00464106033460703,0.77116963849403,10
"ve",732,2.68104928103276,1.86474739166722,74.7718573641032,0.0033806366608711,0.172103169606999,10
"ve",733,2.55025046505034,0.68158177303765,112.642046795227,0.00116256485038903,0.715623348020017,10
"ve",734,2.97414574678987,1.23951029333414,111.951634299476,0.000543987461319193,0.113237790414132,10
"ve",735,2.76518974057399,0.37842456248356,107.441214299761,0.00263140393993817,0.190861048875377,10
"ve",736,1.46840876014903,0.386111179221049,71.2882788013667,0.00240211350154132,0.550711693824269,10
"ve",737,3.95524410228245,1.14816658493041,58.2380929286592,0.00463830938977189,1.48020779562648,10
"ve",738,3.36613739351742,0.801425102570816,55.186686902307,0.00360535206962377,1.11431214481127,10
"ve",739,3.06049319566227,1.55409056049746,36.9466705224477,0.00074576451764442,0.913670865702443,10
"ve",740,1.7957351191435,0.321927174139023,74.664433717262,0.00202498020411003,0.183786178822629,10
"ve",741,3.86942220223136,1.38595169174005,102.250219171401,0.000463702976261266,1.05698045587633,10
"ve",742,3.61369283287786,0.218086819509184,67.0343073201366,0.0029595653449418,0.623507984331809,10
"ve",743,2.96736401808448,1.49397589033404,101.810886077583,0.000894609891227447,0.957992381067015,10
"ve",744,3.35445177578367,1.08770405991862,104.938018573448,0.000528254572115839,0.613289594301023,10
"ve",745,2.69489802210592,0.0238380674603861,65.0328597216867,0.000476089144544676,0.0622507331427187,10
"ve",746,3.41160434973426,0.274875382669782,131.849863580428,0.000417183121829294,0.505243070656434,10
"ve",747,1.61835568677634,0.124090680605872,87.7142620342784,0.00342995366880204,0.658696404774673,10
"ve",748,2.35244472301565,1.96860449836911,136.382000464946,0.00178290436018724,0.718077881843783,10
"ve",749,1.30953019834124,0.087102706199931,148.567486584652,0.00400880860707257,0.785396647872403,10
"ve",750,1.30173372360878,0.220971766729304,42.2279823780991,0.000380168508086354,0.38100194663275,10
"ve",751,3.87155832746066,0.229584547306155,132.710488687735,0.00433800486573018,0.825323607889004,10
"ve",752,2.55571339977905,0.257007992389309,77.0297717629001,0.00121245900399517,0.42942562722601,10
"ve",753,3.13241419475526,2.54166125797611,123.649527688976,0.00442067564043682,0.145174758159555,10
"ve",754,2.31488265027292,0.256585442605265,42.7875165361911,0.00310459246113896,1.20654434454627,10
"ve",755,2.4280910526868,1.01481974216879,128.789529346395,0.00061339488690719,0.87918301904574,10
"ve",756,3.33990502753295,0.979226460180408,130.640698252246,0.000992787450645119,0.115816032048315,10
"ve",757,3.88473160937428,0.266293356365967,111.351823080331,0.00263180166895036,1.15724101220258,10
"ve",758,2.95862482511438,1.77367405069852,94.066446677316,0.00438541268107947,1.24047911062371,10
"ve",759,3.68958188570105,0.301434121471434,136.668106976431,0.00136939615658484,0.0299263286869973,10
"ve",760,3.24261544970796,2.10164645956592,73.9540866669267,0.00478742288723588,1.38016089680605,10
"ve",761,2.8999954869505,1.99300661603783,101.234417255037,0.000357771717594005,0.43142430705484,10
"ve",762,3.88775977585465,0.0355891619655071,130.500876603182,0.000682317592133768,0.695408427505754,10
"ve",763,3.28457253007218,0.911742159305978,94.6187320770696,0.00167999643252697,1.1397081760224,10
"ve",764,1.45816644257866,0.446754050234659,103.380418356974,0.000931173364981078,1.28849659021944,10
"ve",765,3.74084738246165,0.211516258583893,138.063596442807,0.00167809137902223,1.03255954978522,10
"ve",766,2.35041815624572,1.47055088699867,135.498286182992,0.000633833883749321,1.37939330062363,10
"ve",767,3.61588743655011,1.3226290319084,58.1182475131936,0.00398958539904561,1.39108311629388,10
"ve",768,3.67821525735781,0.364323969617672,25.4593571554869,0.000220858858968131,0.469641359173693,10
"ve",769,1.66496421629563,0.760729621658404,132.256949678995,0.000955369822238572,0.546741209342144,10
"ve",770,3.0708165327087,2.14796315888218,103.257281237748,0.00425906512774527,1.15976266167127,10
"ve",771,3.7956271241419,1.99677131874494,92.8828473831527,0.00394568645991385,1.29794214572757,10
"ve",772,2.09656750108115,0.797874763384089,118.027271605097,0.00201519480335992,1.33480835671071,10
"ve",773,2.71848993212916,0.594327250031498,38.494392298162,0.00307649546465836,0.398476260714233,10
"ve",774,2.97164149605669,1.9587882458349,113.02970886929,0.00267388981326949,1.45552842097823,10
"ve",775,3.40143747348338,0.581914374642679,128.239481113851,0.00177841327006463,0.617918655392714,10
"ve",776,3.06579463067465,0.31999270934118,78.8988470262848,0.00403614723635837,0.911826540366746,10
"ve",777,1.62343862443231,0.126504808270629,61.8486805516295,0.000799492771900259,1.07034391793422,10
"ve",778,3.15316400676966,0.976830241950252,98.4106668131426,0.00337647141809575,0.73868341371417,10
"ve",779,2.0002632138785,0.622608409026521,109.55120152561,0.00191305718438234,0.0793612886918709,10
"ve",780,2.58828215207905,1.0704305565754,140.093507296406,0.00220300600607879,0.252884449437261,10
"ve",781,2.78049624618143,1.35201190785274,46.482475255616,0.00239782200094778,1.28081838763319,10
"ve",782,2.89353985688649,1.52805255102687,61.2525959871709,0.000690276827127673,0.117971877101809,10
"ve",783,1.51104941614904,0.52725185714995,115.35843603313,0.0045956053421367,1.08777860866394,10
"ve",784,3.1217697574757,1.04537601261358,145.21119118901,0.00439591568687465,0.240569705259986,10
"ve",785,1.79416682384908,0.819128238868643,122.467973572202,0.00145021129001398,0.59243522642646,10
"ve",786,3.13962180865929,0.0336151016784832,145.962574118748,0.00337220676788129,1.47974240931217,10
"ve",787,1.51067657652311,0.0302434705846012,49.5877074426971,0.00105334834430832,0.363105731201358,10
"ve",788,2.97895993967541,0.712086872272356,147.50602608081,0.000416013652342372,1.11077885620762,10
"ve",789,1.66535151819699,1.01453315349787,82.8174873860553,0.00380558105413802,0.702958023059182,10
"ve",790,1.99006032967009,0.309642830252321,116.254127689172,0.00229332037579734,0.259636236587539,10
"ve",791,1.7086629960686,0.175683084744518,134.105243489612,0.000498323815106414,0.835991974105127,10
"ve",792,1.86875490681268,0.115962600251823,127.274953252636,0.00480605424034875,0.328605030896142,10
"ve",793,3.287981887348,1.08994747206727,47.6422789506614,0.00181616392531432,1.47597465792205,10
"ve",794,2.24420135701075,0.150536087281653,132.596551764291,0.00376401945904363,0.662062660907395,10
"ve",795,1.66310702962801,0.141586520489096,82.590694075916,0.000694843194144778,1.0934077904094,10
"ve",796,1.09075162769295,0.282261777326814,64.2126117716543,0.00197482183752581,0.756577865802683,10
"ve",797,3.72667775140144,2.26099012380042,136.525574466214,0.00191489641994704,0.973316299379803,10
"ve",798,3.81550832092762,1.20597143953082,112.474639632273,0.00117910003827419,1.21782527526375,10
"ve",799,3.3840896517504,0.558227062105061,45.5323969060555,0.00165035781471524,0.774842200102285,10
"ve",800,3.90678882156499,1.15636492773809,121.534857400693,0.00157719034692273,0.946055854903534,10
"ve",801,3.62730630650185,1.04391806757373,114.13992452668,0.00337462793393061,0.0530088149243966,10
"ve",802,3.11755948001519,0.451380564070726,80.4089592886157,0.000228929598047398,0.721156950923614,10
"ve",803,1.34606403298676,0.0179955658072606,46.9571772147901,0.00258158599531744,1.34688618045766,10
"ve",804,3.74223682750016,0.687072340785502,30.0464209564961,0.00209702709782869,0.342723077628762,10
"ve",805,3.71052194037475,0.551846488144342,89.5359119679779,0.00160127866109833,0.104807729716413,10
"ve",806,3.36023158277385,0.269027113062562,41.2678490648977,0.00402771632685326,1.11723725369666,10
"ve",807,3.37658705911599,1.6197654741487,60.1088582049124,0.00276615135513712,1.42668205685914,10
"ve",808,3.54695680225268,1.81183746122876,125.033952451777,0.00263375859439839,0.984225234598853,10
"ve",809,3.68029956077226,1.8132389266968,129.867271725088,0.00433307435805909,1.36675326526165,10
"ve",810,1.33245178731158,0.83796676598778,85.7198038883507,0.00384373438635375,0.471858950564638,10
"ve",811,2.01492794090882,1.47011936957566,78.5269898036495,0.000889714609063231,0.963043056079186,10
"ve",812,3.42473351000808,1.80363199753321,60.1967862737365,0.0034366353767924,1.13252046983689,10
"ve",813,2.62560057896189,0.0343374544617953,39.6916500502266,0.00346297914905008,1.02478497242555,10
"ve",814,3.59916508151218,0.270678900613915,91.9856175081804,0.000947756760334596,0.539992839912884,10
"ve",815,3.35894762189128,0.108448038693308,129.801087146625,0.00221918867535423,1.36834263964556,10
"ve",816,1.34038757695816,0.790540527571808,44.4359723106027,0.000889530130359344,0.17058181995526,10
"ve",817,2.06084290705621,0.155738450102136,128.936377980281,0.00399556311713532,0.10061367333401,10
"ve",818,3.80756541853771,0.0692757383955177,63.8475645729341,0.00299103618196677,1.00600720639341,10
"ve",819,3.23223970481195,1.40438811884022,84.4466448994353,0.00453294958041515,1.47887399280444,10
"ve",820,3.68092087702826,0.795531120285997,145.200237235986,0.000658604348148219,0.648801328847185,10
"ve",821,3.49341100873426,1.00665762334212,127.64702695189,0.00369544636092614,0.142495789099485,10
"ve",822,2.11225030384958,1.0061439261934,131.964949204121,0.00300712356006261,0.886097082635388,10
"ve",823,3.61593929748051,0.14659888447104,32.1250359015539,0.00393110886602662,0.970325294765644,10
"ve",824,3.83346731611528,0.668562758873031,121.526524443179,0.0003747825125698,0.506080548861064,10
"ve",825,3.95671487273648,1.4537379175615,53.4082524455152,0.00314622033052146,0.635707415523939,10
"ve",826,3.33917830814607,1.87165609523433,144.187112310901,0.000478600196330808,0.401861801859923,10
"ve",827,3.94721813313663,1.8019532770308,101.112750584725,0.00226632603260223,0.459488301188685,10
"ve",828,2.1908323741518,0.240090707358043,114.619261270855,0.00421652395986021,1.32886986911763,10
"ve",829,3.94285088637844,1.77554629590921,125.339566648472,0.000795276378211565,0.612871779128909,10
"ve",830,3.89490032824688,2.70363842909911,82.0553101063706,0.00126286196629517,0.751107562682591,10
"ve",831,3.61325345141813,2.56254991909505,72.7997626573779,0.00224211296085268,0.268902562209405,10
"ve",832,3.0747665904928,0.333765172811784,21.9931912492029,0.000131287185451947,1.49913176929113,10
"ve",833,2.01025461079553,0.404266007510316,60.493370834738,0.00403874259046279,0.0587744030635804,10
"ve",834,3.07144502177835,2.27904395841248,131.836559288204,0.00147119721088093,0.969822241226211,10
"ve",835,1.46035072673112,0.49369302015861,115.049066699576,0.00326922355990391,0.100264147971757,10
"ve",836,3.67119642277248,0.435448198759952,135.04483997589,0.00361764120804146,0.829841630416922,10
"ve",837,2.20288896234706,0.915903094196948,104.151560014579,0.00361349672111683,0.0347146759741008,10
"ve",838,3.91831074352376,0.674194420081633,54.5360232912935,0.00300154030581471,1.14221894613001,10
"ve",839,3.27190447994508,0.629209937257785,129.251453585457,0.00184959183267783,0.321185655193403,10
"ve",840,3.56903762975708,2.58904987267989,134.168374270666,0.000851854510139674,1.35170197708067,10
"ve",841,2.90288711572066,0.311817758946982,80.7923931977712,0.000982020108657889,0.17713635507971,10
"ve",842,3.29736167774536,0.832654397847597,53.8805880537257,0.000867958112549968,0.676929123234004,10
"ve",843,3.75715407123789,0.799356543666543,89.2899701325223,0.00409099455645774,0.204484511283226,10
"ve",844,2.83040965395048,0.720311789018218,86.1486260616221,0.00412836702922359,0.922078561736271,10
"ve",845,3.20845640520565,0.797898926906963,108.277415081393,0.00116700849970803,0.98313832981512,10
"ve",846,2.69751775311306,0.630123033447214,104.39700684743,0.00196043925371487,0.31403156707529,10
"ve",847,1.88997944048606,1.33256667061045,134.945454930421,0.00335988462066744,0.865555246593431,10
"ve",848,3.71604903088883,0.0828940009427257,27.6039327261969,0.00244981336025521,0.010572565253824,10
"ve",849,3.77720834803768,1.0988032394097,89.5307157724164,0.000243612990528345,0.252949369023554,10
"ve",850,3.88168285065331,1.24574429085522,41.7307054367848,0.00036425534314476,0.233864595880732,10
"ve",851,2.25872885622084,0.652240540492558,37.8643202083185,0.00310225979352836,0.810875962022692,10
"ve",852,3.40142899937928,0.590927955388348,59.6976671926677,0.0031642570130527,0.406218543299474,10
"ve",853,3.61499059805647,0.245209925169148,77.9599386523478,0.00294760474860668,0.319982351269573,10
"ve",854,3.39852511975914,0.0951590314728441,72.6512668095529,0.00374165330091491,0.895340003189631,10
"ve",855,1.72049545357004,0.421116914970567,35.1491140248254,0.00335899744238704,1.48267042427324,10
"ve",856,3.59198599890806,1.28813359246375,114.864496923983,0.00332777422894724,0.688127330504358,10
"ve",857,1.98922484740615,1.21989763385542,115.702118091285,0.00287286639730446,0.176924576167949,10
"ve",858,3.30587885295972,0.877195415243739,118.875441618729,0.00118738909997046,0.0392054136609659,10
"ve",859,2.28922141878866,1.29591558369817,128.581872060895,0.00199812954324298,0.0757711442420259,10
"ve",860,1.72797064296901,1.45052470264931,92.493881394621,0.00376015786228236,0.890823062276468,10
"ve",861,1.88555379910395,0.541312501101522,108.002524825279,0.000908077438990586,0.978477473719977,10
"ve",862,2.44708353863098,0.80101751398521,52.6845031860285,0.00151499272671062,0.452151915756986,10
"ve",863,3.4051771259401,2.20765670134372,132.402369452175,0.00470084060954396,1.19783584820107,10
"ve",864,2.64190278341994,0.904021000499977,83.0847097327933,0.00154464320614934,0.134377976297401,10
"ve",865,3.05555450567044,1.28788329831918,55.2555534662679,0.00285688422454987,1.40767147298902,10
"ve",866,1.1477681088727,0.974043232607003,115.309786121361,0.00287923566887621,0.362574305268936,10
"ve",867,3.97476711100899,1.11518020096892,105.90173255885,0.00444840941238217,0.0369002764346078,10
"ve",868,1.21570568182506,0.278437553216936,91.041614820715,0.000428845814149827,0.673107049777173,10
"ve",869,3.02910169144161,0.525254089440079,94.3161735543981,0.00438559531841893,0.321594479377382,10
"ve",870,1.27229756163433,0.149966031396203,41.4111706311814,0.000588641103170812,0.953567042481154,10
"ve",871,3.74929100787267,1.89296465195646,102.645489224233,0.00347155517495703,0.159342562314123,10
"ve",872,2.31722212466411,0.388739075310901,38.2321878685616,0.000828242305037566,0.914182309177704,10
"ve",873,3.92107096360996,1.7898014438221,148.04261974059,0.00182212600891944,1.46606149489526,10
"ve",874,3.75930959708057,2.23465814354378,141.673380783759,0.00391348858398851,0.0216532844351605,10
"ve",875,1.29629162698984,0.712769456346263,58.0679383710958,0.00232949154309463,0.740978923626244,10
"ve",876,3.54922525538132,1.9188980259343,140.939899277873,0.00245587682386395,0.16908125882037,10
"ve",877,2.4366223863326,1.92575614290959,116.392185895238,0.000880050829635002,0.150739529519342,10
"ve",878,3.71708201663569,1.00230718692229,72.392847603187,0.0014800262783654,1.32252120750491,10
"ve",879,2.58487376011908,0.733601237670868,126.426384155639,0.00230821344424039,0.429102786700241,10
"ve",880,3.18467704509385,2.95970017922563,137.372137401253,0.00450631638537161,0.0172652959590778,10
