model,simID,Mutation_rate,Niche_evolution,Dispersal_alpha,Dispersal_P,SppPool_size,EnvTimeStep,MaxOptimalElevation,TimeOfPhyloTree
ca,981,0.00900798012635395,0.0310963733674472,2.07137418768243e-06,0.0256470382042333,55,10860,6,3
ca,982,0.0347915746992063,0.69289554923332,1.83833247534047e-06,0.0301237502060489,621,1510,6,1
ca,983,0.0347915746992063,0.69289554923332,1.83833247534047e-06,0.0301237502060489,621,1510,6,2
ca,984,0.0347915746992063,0.69289554923332,1.83833247534047e-06,0.0301237502060489,621,1510,6,3
ca,985,0.00113651257358445,0.318926347025249,2.39910888483799e-05,0.285359486667029,584,14990,9,1
ca,986,0.00113651257358445,0.318926347025249,2.39910888483799e-05,0.285359486667029,584,14990,9,2
ca,987,0.00113651257358445,0.318926347025249,2.39910888483799e-05,0.285359486667029,584,14990,9,3
ca,988,0.0113402219332806,0.635434796710026,2.37709917161292e-05,0.173695967851176,490,32730,9,1
ca,989,0.0113402219332806,0.635434796710026,2.37709917161292e-05,0.173695967851176,490,32730,9,2
ca,990,0.0113402219332806,0.635434796710026,2.37709917161292e-05,0.173695967851176,490,32730,9,3
ca,991,0.0576286091073958,0.199642238690157,1.49178830447813e-06,0.209848132125071,116,17900,11,1
ca,992,0.0576286091073958,0.199642238690157,1.49178830447813e-06,0.209848132125071,116,17900,11,2
ca,993,0.0576286091073958,0.199642238690157,1.49178830447813e-06,0.209848132125071,116,17900,11,3
ca,1004,0.00439525666106291,0.592210985358422,0.00218167589204319,0.0117677337461756,630,1350,7,2
ca,1005,0.00439525666106291,0.592210985358422,0.00218167589204319,0.0117677337461756,630,1350,7,3
ca,1009,0.00183846913989665,0.371581204338159,0.0104812092453058,0.152072579300499,943,4690,6,1
ca,1010,0.00183846913989665,0.371581204338159,0.0104812092453058,0.152072579300499,943,4690,6,2
ca,1011,0.00183846913989665,0.371581204338159,0.0104812092453058,0.152072579300499,943,4690,6,3
ca,1015,0.00283636156920331,0.042076684601779,4.82413794009173e-06,0.091249501582196,33,11610,6,1
ca,1016,0.00283636156920331,0.042076684601779,4.82413794009173e-06,0.091249501582196,33,11610,6,2
ca,1017,0.00283636156920331,0.042076684601779,4.82413794009173e-06,0.091249501582196,33,11610,6,3
ca,1018,0.00183161026026517,0.114080472577315,0.0529768095643106,0.104759622184872,464,1060,9,1
ca,1019,0.00183161026026517,0.114080472577315,0.0529768095643106,0.104759622184872,464,1060,9,2
ca,1020,0.00183161026026517,0.114080472577315,0.0529768095643106,0.104759622184872,464,1060,9,3
ca,1025,0.0045084520350675,0.115474857585699,1.79278576245294e-06,0.0228105888849157,154,1680,8,2
ca,1026,0.0045084520350675,0.115474857585699,1.79278576245294e-06,0.0228105888849157,154,1680,8,3
ca,1036,0.00172904030257473,0.0759443211120038,0.000978652789014408,0.0593855930540021,36,24890,7,1
ca,1037,0.00172904030257473,0.0759443211120038,0.000978652789014408,0.0593855930540021,36,24890,7,2
ca,1038,0.00172904030257473,0.0759443211120038,0.000978652789014408,0.0593855930540021,36,24890,7,3
ca,1048,0.0015478030956801,0.494613020217438,2.26884729843037e-05,0.223278996332181,130,44940,10,1
ca,1049,0.0015478030956801,0.494613020217438,2.26884729843037e-05,0.223278996332181,130,44940,10,2
ca,1050,0.0015478030956801,0.494613020217438,2.26884729843037e-05,0.223278996332181,130,44940,10,3
ca,1051,0.00966478598651267,0.0766356831114183,0.0859692036048953,0.0685528773914171,846,28100,8,1
ca,1052,0.00966478598651267,0.0766356831114183,0.0859692036048953,0.0685528773914171,846,28100,8,2
ca,1053,0.00966478598651267,0.0766356831114183,0.0859692036048953,0.0685528773914171,846,28100,8,3
ca,1058,0.00562902349980075,0.360101175944225,0.000241305927019786,0.028950698451419,148,2930,9,2
ca,1059,0.00562902349980075,0.360101175944225,0.000241305927019786,0.028950698451419,148,2930,9,3
ca,1060,0.0959839103754041,0.0362847062584741,0.00190910037630116,0.201068521454272,145,3130,7,1
ca,1061,0.0959839103754041,0.0362847062584741,0.00190910037630116,0.201068521454272,145,3130,7,2
ca,1062,0.0959839103754041,0.0362847062584741,0.00190910037630116,0.201068521454272,145,3130,7,3
ca,1066,0.0423516580096424,0.606689825756442,0.190500057041494,0.145087215422997,60,44540,6,1
ca,1067,0.0423516580096424,0.606689825756442,0.190500057041494,0.145087215422997,60,44540,6,2
ca,1068,0.0423516580096424,0.606689825756442,0.190500057041494,0.145087215422997,60,44540,6,3
ca,1069,0.0013705449200898,0.0645913868555663,0.0159345822350942,0.0149550556046395,875,9560,11,1
ca,1070,0.0013705449200898,0.0645913868555663,0.0159345822350942,0.0149550556046395,875,9560,11,2
ca,1071,0.0013705449200898,0.0645913868555663,0.0159345822350942,0.0149550556046395,875,9560,11,3
ca,1082,0.0481618802532271,0.123197259077161,0.000426119111245671,0.0122524785278804,36,6770,7,2
ca,1083,0.0481618802532271,0.123197259077161,0.000426119111245671,0.0122524785278804,36,6770,7,3
ca,1093,0.00146631675008411,0.093541593407446,4.94037262216036e-05,0.162384730573619,35,22830,8,1
ca,1094,0.00146631675008411,0.093541593407446,4.94037262216036e-05,0.162384730573619,35,22830,8,2
ca,1096,0.00510232926533512,0.075234872196039,0.000143799354921608,0.0525358992253068,919,3930,9,1
ca,1097,0.00510232926533512,0.075234872196039,0.000143799354921608,0.0525358992253068,919,3930,9,2
ca,1098,0.00510232926533512,0.075234872196039,0.000143799354921608,0.0525358992253068,919,3930,9,3
ca,1100,0.0867795933544883,0.0340849331412105,2.79042876431319e-06,0.0212392244469691,113,2560,6,2
ca,1101,0.0867795933544883,0.0340849331412105,2.79042876431319e-06,0.0212392244469691,113,2560,6,3
ca,1102,0.017759403691187,0.199944910203079,0.0132551290477121,0.0142559899930472,494,6180,11,1
ca,1103,0.017759403691187,0.199944910203079,0.0132551290477121,0.0142559899930472,494,6180,11,2
ca,1104,0.017759403691187,0.199944910203079,0.0132551290477121,0.0142559899930472,494,6180,11,3
ca,1111,0.0064770794674874,0.410167434857296,9.09088702959272e-05,0.084938106759192,78,2070,7,1
ca,1112,0.0064770794674874,0.410167434857296,9.09088702959272e-05,0.084938106759192,78,2070,7,2
ca,1113,0.0064770794674874,0.410167434857296,9.09088702959272e-05,0.084938106759192,78,2070,7,3
ca,1114,0.098209781102937,0.149802282293026,8.57411163240257e-05,0.0322179130647258,118,15270,7,1
ca,1115,0.098209781102937,0.149802282293026,8.57411163240257e-05,0.0322179130647258,118,15270,7,2
ca,1116,0.098209781102937,0.149802282293026,8.57411163240257e-05,0.0322179130647258,118,15270,7,3
ca,1118,0.0513055931307822,0.12060590612283,0.00018441345904384,0.0926487150686182,2,40530,8,2
ca,1119,0.0513055931307822,0.12060590612283,0.00018441345904384,0.0926487150686182,2,40530,8,3
ca,1130,0.00343365184534629,0.0100302055021132,0.00113413008753634,0.0109900258604467,26,24730,9,2
ca,1133,0.0334428329179544,0.535790617774776,0.0787952345808519,0.0691169261070242,13,16200,10,2
ca,1134,0.0334428329179544,0.535790617774776,0.0787952345808519,0.0691169261070242,13,16200,10,3
ca,1141,0.00629074692388528,0.355703582486673,0.0324383401183589,0.261847138489924,31,2380,6,1
ca,1142,0.00629074692388528,0.355703582486673,0.0324383401183589,0.261847138489924,31,2380,6,2
ca,1143,0.00629074692388528,0.355703582486673,0.0324383401183589,0.261847138489924,31,2380,6,3
ca,1147,0.00142660367476675,0.0481560307961101,0.000131163701458061,0.167032052333609,291,6660,11,1
ca,1148,0.00142660367476675,0.0481560307961101,0.000131163701458061,0.167032052333609,291,6660,11,2
ca,1149,0.00142660367476675,0.0481560307961101,0.000131163701458061,0.167032052333609,291,6660,11,3
ca,1153,0.00767688322266993,0.0168434018223662,0.110266363502562,0.0469532423838483,89,16030,10,1
ca,1154,0.00767688322266993,0.0168434018223662,0.110266363502562,0.0469532423838483,89,16030,10,2
ca,1155,0.00767688322266993,0.0168434018223662,0.110266363502562,0.0469532423838483,89,16030,10,3
ca,1156,0.00205791894396982,0.0500007742158277,2.47888176829674e-05,0.0226891066318975,193,7950,6,1
ca,1157,0.00205791894396982,0.0500007742158277,2.47888176829674e-05,0.0226891066318975,193,7950,6,2
ca,1158,0.00205791894396982,0.0500007742158277,2.47888176829674e-05,0.0226891066318975,193,7950,6,3
ca,1162,0.0871614321866814,0.245647574999022,0.0322072612467637,0.201155010053228,59,3070,6,1
ca,1163,0.0871614321866814,0.245647574999022,0.0322072612467637,0.201155010053228,59,3070,6,2
ca,1164,0.0871614321866814,0.245647574999022,0.0322072612467637,0.201155010053228,59,3070,6,3
ca,1165,0.0952795433171154,0.0507791172860854,0.151728888134306,0.0456175716122512,189,9750,9,1
ca,1166,0.0952795433171154,0.0507791172860854,0.151728888134306,0.0456175716122512,189,9750,9,2
ca,1167,0.0952795433171154,0.0507791172860854,0.151728888134306,0.0456175716122512,189,9750,9,3
ca,1174,0.00586959024193979,0.82076557908477,4.09515885716989e-06,0.289130958158439,28,5900,10,1
ca,1175,0.00586959024193979,0.82076557908477,4.09515885716989e-06,0.289130958158439,28,5900,10,2
ca,1176,0.00586959024193979,0.82076557908477,4.09515885716989e-06,0.289130958158439,28,5900,10,3
ca,1177,0.0225075436796662,0.238520008570262,4.06042216426373e-05,0.242107733005224,612,15800,11,1
ca,1178,0.0225075436796662,0.238520008570262,4.06042216426373e-05,0.242107733005224,612,15800,11,2
ca,1179,0.0225075436796662,0.238520008570262,4.06042216426373e-05,0.242107733005224,612,15800,11,3
ca,1183,0.00867964343963845,0.737268117200136,0.221860227375052,0.0148994849466766,39,47860,8,1
ca,1184,0.00867964343963845,0.737268117200136,0.221860227375052,0.0148994849466766,39,47860,8,2
ca,1185,0.00867964343963845,0.737268117200136,0.221860227375052,0.0148994849466766,39,47860,8,3
ca,1194,0.0282364792940204,0.393753593413845,0.22746997549284,0.108054720387196,11,18740,6,3
ca,1195,0.00938206005640502,0.60726747164514,0.00436302237295429,0.019315404304858,343,5040,11,1
ca,1196,0.00938206005640502,0.60726747164514,0.00436302237295429,0.019315404304858,343,5040,11,2
ca,1197,0.00938206005640502,0.60726747164514,0.00436302237295429,0.019315404304858,343,5040,11,3
ca,1202,0.0370759646984022,0.0549391518523164,7.95689643046288e-06,0.0271156348514382,77,3120,11,2
ca,1203,0.0370759646984022,0.0549391518523164,7.95689643046288e-06,0.0271156348514382,77,3120,11,3
ca,1208,0.0916296799423184,0.3963036072934,0.0690818503179681,0.0119295348229371,7,33970,8,2
ca,1209,0.0916296799423184,0.3963036072934,0.0690818503179681,0.0119295348229371,7,33970,8,3
ca,1213,0.0496322883207012,0.0211759406144133,0.0046961988102205,0.0645256219658406,518,17060,10,1
ca,1214,0.0496322883207012,0.0211759406144133,0.0046961988102205,0.0645256219658406,518,17060,10,2
ca,1215,0.0496322883207012,0.0211759406144133,0.0046961988102205,0.0645256219658406,518,17060,10,3
ca,1222,0.00878742156706761,0.0143364958037108,9.1969604989869e-05,0.0133563532997911,157,7620,8,1
ca,1223,0.00878742156706761,0.0143364958037108,9.1969604989869e-05,0.0133563532997911,157,7620,8,2
ca,1224,0.00878742156706761,0.0143364958037108,9.1969604989869e-05,0.0133563532997911,157,7620,8,3
ca,1233,0.0472969503079927,0.0971862775928506,0.0283432491515268,0.0368014572332467,9,44240,7,3
ca,1234,0.00357848897391152,0.0710215830090345,0.0618685243008631,0.0384333502318902,153,20370,7,1
ca,1235,0.00357848897391152,0.0710215830090345,0.0618685243008631,0.0384333502318902,153,20370,7,2
ca,1236,0.00357848897391152,0.0710215830090345,0.0618685243008631,0.0384333502318902,153,20370,7,3
ca,1237,0.0149303601135815,0.0573418837185454,6.10407109003671e-06,0.119860580505698,59,11910,9,1
ca,1238,0.0149303601135815,0.0573418837185454,6.10407109003671e-06,0.119860580505698,59,11910,9,2
ca,1239,0.0149303601135815,0.0573418837185454,6.10407109003671e-06,0.119860580505698,59,11910,9,3
ca,1240,0.0471481372882144,0.295578028219938,8.30257943051432e-06,0.139630437582885,147,33070,10,1
ca,1241,0.0471481372882144,0.295578028219938,8.30257943051432e-06,0.139630437582885,147,33070,10,2
ca,1242,0.0471481372882144,0.295578028219938,8.30257943051432e-06,0.139630437582885,147,33070,10,3
ca,1244,0.00138773981296251,0.0361290526566682,1.57306857057155e-05,0.221959113209579,26,3190,7,2
ca,1246,0.0254423654635842,0.204034304782015,0.278370156394611,0.069613210356965,213,23110,10,1
ca,1247,0.0254423654635842,0.204034304782015,0.278370156394611,0.069613210356965,213,23110,10,2
ca,1248,0.0254423654635842,0.204034304782015,0.278370156394611,0.069613210356965,213,23110,10,3
ca,1249,0.0249832580876334,0.359789804755595,0.00403328285560372,0.173129254593319,82,1740,8,1
ca,1250,0.0249832580876334,0.359789804755595,0.00403328285560372,0.173129254593319,82,1740,8,2
ca,1251,0.0249832580876334,0.359789804755595,0.00403328285560372,0.173129254593319,82,1740,8,3
ca,1252,0.0084708065159696,0.276028161463717,0.0316969055115339,0.0492649965894323,462,15000,10,1
ca,1253,0.0084708065159696,0.276028161463717,0.0316969055115339,0.0492649965894323,462,15000,10,2
ca,1254,0.0084708065159696,0.276028161463717,0.0316969055115339,0.0492649965894323,462,15000,10,3
ca,1255,0.00747932182813443,0.913112057372745,0.0172307356452713,0.145934415975298,182,27280,8,1
ca,1256,0.00747932182813443,0.913112057372745,0.0172307356452713,0.145934415975298,182,27280,8,2
ca,1257,0.00747932182813443,0.913112057372745,0.0172307356452713,0.145934415975298,182,27280,8,3
ca,1267,0.00277733015030817,0.0619663143138844,0.00143243244652664,0.0173100301032264,881,43640,9,1
ca,1268,0.00277733015030817,0.0619663143138844,0.00143243244652664,0.0173100301032264,881,43640,9,2
ca,1269,0.00277733015030817,0.0619663143138844,0.00143243244652664,0.0173100301032264,881,43640,9,3
ca,1270,0.00692519148892776,0.130595564074611,0.000441528399136087,0.0881889272825862,66,16110,7,1
ca,1271,0.00692519148892776,0.130595564074611,0.000441528399136087,0.0881889272825862,66,16110,7,2
ca,1272,0.00692519148892776,0.130595564074611,0.000441528399136087,0.0881889272825862,66,16110,7,3
ca,1285,0.00723480339270464,0.547478228539555,0.0908896761355107,0.0255767138075155,215,21240,8,1
ca,1286,0.00723480339270464,0.547478228539555,0.0908896761355107,0.0255767138075155,215,21240,8,2
ca,1287,0.00723480339270464,0.547478228539555,0.0908896761355107,0.0255767138075155,215,21240,8,3
ca,1291,0.0205269597638076,0.0469930051910883,0.040755547802216,0.134149389429898,48,2050,9,1
ca,1292,0.0205269597638076,0.0469930051910883,0.040755547802216,0.134149389429898,48,2050,9,2
ca,1293,0.0205269597638076,0.0469930051910883,0.040755547802216,0.134149389429898,48,2050,9,3
ca,1295,0.0905958127672025,0.238753380639239,1.74705817156627e-06,0.0123077216596587,33,13880,7,2
ca,1296,0.0905958127672025,0.238753380639239,1.74705817156627e-06,0.0123077216596587,33,13880,7,3
ca,1297,0.00291287800965442,0.0202409412368729,0.00020812125510511,0.0614703264700266,61,8950,7,1
ca,1298,0.00291287800965442,0.0202409412368729,0.00020812125510511,0.0614703264700266,61,8950,7,2
ca,1299,0.00291287800965442,0.0202409412368729,0.00020812125510511,0.0614703264700266,61,8950,7,3
ca,1303,0.0392348654838316,0.59294466189755,9.13044098419776e-06,0.179933812247864,111,3460,9,1
ca,1304,0.0392348654838316,0.59294466189755,9.13044098419776e-06,0.179933812247864,111,3460,9,2
ca,1305,0.0392348654838316,0.59294466189755,9.13044098419776e-06,0.179933812247864,111,3460,9,3
ca,1306,0.046062067777766,0.0188540362229767,8.13222790974101e-05,0.035290545213882,785,1440,8,1
ca,1307,0.046062067777766,0.0188540362229767,8.13222790974101e-05,0.035290545213882,785,1440,8,2
ca,1308,0.046062067777766,0.0188540362229767,8.13222790974101e-05,0.035290545213882,785,1440,8,3
ca,1321,0.0708695818670256,0.102369236172922,0.0300565050767306,0.178112584794758,33,23700,6,1
ca,1322,0.0708695818670256,0.102369236172922,0.0300565050767306,0.178112584794758,33,23700,6,2
ca,1323,0.0708695818670256,0.102369236172922,0.0300565050767306,0.178112584794758,33,23700,6,3
ca,1324,0.0103293074702276,0.0472536279670866,0.0860534738989232,0.25090068912416,30,10500,8,1
ca,1325,0.0103293074702276,0.0472536279670866,0.0860534738989232,0.25090068912416,30,10500,8,2
ca,1326,0.0103293074702276,0.0472536279670866,0.0860534738989232,0.25090068912416,30,10500,8,3
ca,1330,0.00497283562728751,0.139345114534856,0.00016246737145311,0.273136172679199,95,4360,9,1
ca,1331,0.00497283562728751,0.139345114534856,0.00016246737145311,0.273136172679199,95,4360,9,2
ca,1332,0.00497283562728751,0.139345114534856,0.00016246737145311,0.273136172679199,95,4360,9,3
ca,1351,0.081050607393078,0.873563627092564,0.0214497506980436,0.154100168276129,350,41140,9,1
ca,1352,0.081050607393078,0.873563627092564,0.0214497506980436,0.154100168276129,350,41140,9,2
ca,1353,0.081050607393078,0.873563627092564,0.0214497506980436,0.154100168276129,350,41140,9,3
ca,1354,0.0624736649407484,0.385253748316864,0.096221071735863,0.0228681776323632,424,36140,11,1
ca,1355,0.0624736649407484,0.385253748316864,0.096221071735863,0.0228681776323632,424,36140,11,2
ca,1356,0.0624736649407484,0.385253748316864,0.096221071735863,0.0228681776323632,424,36140,11,3
ca,1360,0.0280144114243547,0.121394295089119,0.00914400889301708,0.22503502163644,499,4030,7,1
ca,1361,0.0280144114243547,0.121394295089119,0.00914400889301708,0.22503502163644,499,4030,7,2
ca,1362,0.0280144114243547,0.121394295089119,0.00914400889301708,0.22503502163644,499,4030,7,3
ca,1367,0.0364783411430071,0.35477236505993,0.0152747029405757,0.0103056030878611,294,1570,11,2
ca,1368,0.0364783411430071,0.35477236505993,0.0152747029405757,0.0103056030878611,294,1570,11,3
ca,1369,0.00105268641239267,0.324561881987485,3.65466757885905e-05,0.281530777737763,83,2580,9,1
ca,1370,0.00105268641239267,0.324561881987485,3.65466757885905e-05,0.281530777737763,83,2580,9,2
ca,1371,0.00105268641239267,0.324561881987485,3.65466757885905e-05,0.281530777737763,83,2580,9,3
ca,1375,0.0971624489253436,0.428803309063854,0.0883447723392005,0.0263791700266806,34,23680,11,1
ca,1376,0.0971624489253436,0.428803309063854,0.0883447723392005,0.0263791700266806,34,23680,11,2
ca,1377,0.0971624489253436,0.428803309063854,0.0883447723392005,0.0263791700266806,34,23680,11,3
ca,1384,0.0385316891170052,0.184426291390445,0.0296454555567268,0.0765836388264861,598,1740,10,1
ca,1385,0.0385316891170052,0.184426291390445,0.0296454555567268,0.0765836388264861,598,1740,10,2
ca,1386,0.0385316891170052,0.184426291390445,0.0296454555567268,0.0765836388264861,598,1740,10,3
ca,1387,0.0258058407432611,0.0682849876132088,2.71317770829056e-05,0.218464666047467,235,16060,8,1
ca,1388,0.0258058407432611,0.0682849876132088,2.71317770829056e-05,0.218464666047467,235,16060,8,2
ca,1389,0.0258058407432611,0.0682849876132088,2.71317770829056e-05,0.218464666047467,235,16060,8,3
ca,1394,0.00975683705346904,0.337467488659948,1.30168350974513e-06,0.134287328389442,7,11740,10,2
ca,1395,0.00975683705346904,0.337467488659948,1.30168350974513e-06,0.134287328389442,7,11740,10,3
ca,1396,0.00413147279714933,0.254821074196744,0.000147733105790267,0.027777632584624,55,29430,8,1
ca,1397,0.00413147279714933,0.254821074196744,0.000147733105790267,0.027777632584624,55,29430,8,2
ca,1398,0.00413147279714933,0.254821074196744,0.000147733105790267,0.027777632584624,55,29430,8,3
ca,1399,0.0245484735560998,0.68248205058373,3.11995300586644e-05,0.134476391310736,144,2250,10,1
ca,1400,0.0245484735560998,0.68248205058373,3.11995300586644e-05,0.134476391310736,144,2250,10,2
ca,1401,0.0245484735560998,0.68248205058373,3.11995300586644e-05,0.134476391310736,144,2250,10,3
ca,1403,0.0442167289392589,0.165047889509812,1.29031688478802e-05,0.0653525249624448,9,17290,9,2
ca,1404,0.0442167289392589,0.165047889509812,1.29031688478802e-05,0.0653525249624448,9,17290,9,3
ca,1408,0.0107020088461016,0.294503939987202,4.36753917863563e-06,0.0781038139769961,752,4230,8,1
ca,1409,0.0107020088461016,0.294503939987202,4.36753917863563e-06,0.0781038139769961,752,4230,8,2
ca,1410,0.0107020088461016,0.294503939987202,4.36753917863563e-06,0.0781038139769961,752,4230,8,3
ca,1411,0.0211846813203443,0.636781140820718,3.08865972436016e-05,0.0685806123733659,796,3640,12,1
ca,1412,0.0211846813203443,0.636781140820718,3.08865972436016e-05,0.0685806123733659,796,3640,12,2
ca,1413,0.0211846813203443,0.636781140820718,3.08865972436016e-05,0.0685806123733659,796,3640,12,3
ca,1417,0.00488623991956799,0.142192755600628,0.000847661442088417,0.183521006458119,452,5320,7,1
ca,1418,0.00488623991956799,0.142192755600628,0.000847661442088417,0.183521006458119,452,5320,7,2
ca,1419,0.00488623991956799,0.142192755600628,0.000847661442088417,0.183521006458119,452,5320,7,3
ca,1420,0.00647928621240025,0.134650733597416,3.01973201412027e-05,0.0819928290975046,380,35810,8,1
ca,1421,0.00647928621240025,0.134650733597416,3.01973201412027e-05,0.0819928290975046,380,35810,8,2
ca,1422,0.00647928621240025,0.134650733597416,3.01973201412027e-05,0.0819928290975046,380,35810,8,3
ca,1423,0.001481228336363,0.0540441091325945,0.000170315547562927,0.0336882490080778,373,37250,7,1
ca,1424,0.001481228336363,0.0540441091325945,0.000170315547562927,0.0336882490080778,373,37250,7,2
ca,1425,0.001481228336363,0.0540441091325945,0.000170315547562927,0.0336882490080778,373,37250,7,3
ca,1426,0.073306731548662,0.129244646858071,0.00548323871871426,0.199199727369095,182,11050,8,1
ca,1427,0.073306731548662,0.129244646858071,0.00548323871871426,0.199199727369095,182,11050,8,2
ca,1428,0.073306731548662,0.129244646858071,0.00548323871871426,0.199199727369095,182,11050,8,3
ca,1429,0.0475081515745594,0.61697094976543,0.0814513887585111,0.0860989958478695,163,8460,6,1
ca,1430,0.0475081515745594,0.61697094976543,0.0814513887585111,0.0860989958478695,163,8460,6,2
ca,1431,0.0475081515745594,0.61697094976543,0.0814513887585111,0.0860989958478695,163,8460,6,3
ca,1435,0.0743746500512724,0.445717357769242,2.10271495487204e-06,0.0103554241578314,504,5010,6,1
ca,1436,0.0743746500512724,0.445717357769242,2.10271495487204e-06,0.0103554241578314,504,5010,6,2
ca,1437,0.0743746500512724,0.445717357769242,2.10271495487204e-06,0.0103554241578314,504,5010,6,3
ca,1438,0.00139611523697924,0.223378173560405,0.0143700846590028,0.057615286563268,359,45850,8,1
ca,1439,0.00139611523697924,0.223378173560405,0.0143700846590028,0.057615286563268,359,45850,8,2
ca,1440,0.00139611523697924,0.223378173560405,0.0143700846590028,0.057615286563268,359,45850,8,3
ca,1441,0.00572161828910338,0.623459514196204,2.34728082807678e-06,0.201272184638451,158,2160,7,1
ca,1442,0.00572161828910338,0.623459514196204,2.34728082807678e-06,0.201272184638451,158,2160,7,2
ca,1443,0.00572161828910338,0.623459514196204,2.34728082807678e-06,0.201272184638451,158,2160,7,3
ca,1447,0.00162218461180748,0.0587822704353872,5.57806522344796e-06,0.0132263253027074,174,29230,7,1
ca,1448,0.00162218461180748,0.0587822704353872,5.57806522344796e-06,0.0132263253027074,174,29230,7,2
ca,1449,0.00162218461180748,0.0587822704353872,5.57806522344796e-06,0.0132263253027074,174,29230,7,3
ca,1450,0.0401213383067636,0.640837147717792,2.05630107662231e-05,0.276742603719966,302,2190,11,1
ca,1451,0.0401213383067636,0.640837147717792,2.05630107662231e-05,0.276742603719966,302,2190,11,2
ca,1452,0.0401213383067636,0.640837147717792,2.05630107662231e-05,0.276742603719966,302,2190,11,3
ca,1456,0.00127144631303962,0.120985606586939,0.000902350491822257,0.124594099139754,94,5360,6,1
ca,1457,0.00127144631303962,0.120985606586939,0.000902350491822257,0.124594099139754,94,5360,6,2
ca,1458,0.00127144631303962,0.120985606586939,0.000902350491822257,0.124594099139754,94,5360,6,3
ca,1465,0.00121075663536612,0.0401510105539823,0.102212210799398,0.136921857620996,342,11260,10,1
ca,1466,0.00121075663536612,0.0401510105539823,0.102212210799398,0.136921857620996,342,11260,10,2
ca,1467,0.00121075663536612,0.0401510105539823,0.102212210799398,0.136921857620996,342,11260,10,3
ca,1468,0.00387243019639211,0.0530743857441056,1.96511161382025e-05,0.0368164156216145,213,42970,10,1
ca,1469,0.00387243019639211,0.0530743857441056,1.96511161382025e-05,0.0368164156216145,213,42970,10,2
ca,1470,0.00387243019639211,0.0530743857441056,1.96511161382025e-05,0.0368164156216145,213,42970,10,3
ca,1478,0.00337674370709978,0.133664540763342,1.56447447867518e-05,0.0314733495924643,35,3630,6,2
ca,1479,0.00337674370709978,0.133664540763342,1.56447447867518e-05,0.0314733495924643,35,3630,6,3
ca,1483,0.00540912767693736,0.0900124721560884,0.0817394490964641,0.15982155000162,123,4010,7,1
ca,1484,0.00540912767693736,0.0900124721560884,0.0817394490964641,0.15982155000162,123,4010,7,2
ca,1485,0.00540912767693736,0.0900124721560884,0.0817394490964641,0.15982155000162,123,4010,7,3
ca,1489,0.00176785699093655,0.251253752463661,0.00251822285551978,0.187810327121744,26,2250,9,1
ca,1490,0.00176785699093655,0.251253752463661,0.00251822285551978,0.187810327121744,26,2250,9,2
ca,1491,0.00176785699093655,0.251253752463661,0.00251822285551978,0.187810327121744,26,2250,9,3
ca,1496,0.0848465281243198,0.199720606392927,7.08137747444437e-05,0.0510404845150478,5,3010,9,2
ca,1497,0.0848465281243198,0.199720606392927,7.08137747444437e-05,0.0510404845150478,5,3010,9,3
ca,1498,0.00767397210964456,0.394027967104663,0.127451517417686,0.0164316943450831,862,10220,6,1
ca,1499,0.00767397210964456,0.394027967104663,0.127451517417686,0.0164316943450831,862,10220,6,2
ca,1500,0.00767397210964456,0.394027967104663,0.127451517417686,0.0164316943450831,862,10220,6,3
ca,1504,0.00219021707420395,0.529931205906596,0.000463692173324493,0.0313272923478954,967,43630,10,1
ca,1505,0.00219021707420395,0.529931205906596,0.000463692173324493,0.0313272923478954,967,43630,10,2
ca,1506,0.00219021707420395,0.529931205906596,0.000463692173324493,0.0313272923478954,967,43630,10,3
ca,1519,0.016128159248788,0.087111161885965,0.001506273709795,0.0425309847304408,119,2510,7,1
ca,1520,0.016128159248788,0.087111161885965,0.001506273709795,0.0425309847304408,119,2510,7,2
ca,1521,0.016128159248788,0.087111161885965,0.001506273709795,0.0425309847304408,119,2510,7,3
ca,1522,0.00134865180367297,0.0326621248308882,0.00051271917955451,0.0261866800879081,141,20260,8,1
ca,1523,0.00134865180367297,0.0326621248308882,0.00051271917955451,0.0261866800879081,141,20260,8,2
ca,1524,0.00134865180367297,0.0326621248308882,0.00051271917955451,0.0261866800879081,141,20260,8,3
ca,1531,0.00100894076491375,0.341898869257331,4.06919052295649e-05,0.0183298948533506,136,13750,6,1
ca,1532,0.00100894076491375,0.341898869257331,4.06919052295649e-05,0.0183298948533506,136,13750,6,2
ca,1533,0.00100894076491375,0.341898869257331,4.06919052295649e-05,0.0183298948533506,136,13750,6,3
ca,1534,0.00763692079009831,0.0720452267096867,4.84126047314571e-06,0.0389476600685758,561,31310,9,1
ca,1535,0.00763692079009831,0.0720452267096867,4.84126047314571e-06,0.0389476600685758,561,31310,9,2
ca,1536,0.00763692079009831,0.0720452267096867,4.84126047314571e-06,0.0389476600685758,561,31310,9,3
ca,1538,0.00332551931400595,0.203737338511374,1.30907547767166e-06,0.0531192391470895,224,1300,8,2
ca,1539,0.00332551931400595,0.203737338511374,1.30907547767166e-06,0.0531192391470895,224,1300,8,3
ca,1540,0.0753056377752039,0.0304968238950186,0.000560210349950921,0.17380812381458,72,11990,7,1
ca,1541,0.0753056377752039,0.0304968238950186,0.000560210349950921,0.17380812381458,72,11990,7,2
ca,1542,0.0753056377752039,0.0304968238950186,0.000560210349950921,0.17380812381458,72,11990,7,3
